Time,PV Profile,PV Status
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.0376299,1
8.00,0.192219982,1
9.00,0.222749519,1
10.00,0.407752457,1
11.00,0.385944557,1
12.00,0.251800728,1
13.00,0.327142525,1
14.00,0.412151794,1
15.00,0.569014206,1
16.00,0.514442635,1
17.00,0.271263332,1
18.00,0.127072239,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.06173945,1
8.00,0.280831223,1
9.00,0.494005318,1
10.00,0.660512085,1
11.00,0.764396515,1
12.00,0.772575378,1
13.00,0.55381752,1
14.00,0.615363426,1
15.00,0.526395264,1
16.00,0.401063194,1
17.00,0.252886963,1
18.00,0.102716951,1
19.00,6.494E-05,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.030563619,1
8.00,0.151273346,1
9.00,0.453758278,1
10.00,0.546803856,1
11.00,0.608972321,1
12.00,0.540455856,1
13.00,0.784697113,1
14.00,0.67378891,1
15.00,0.558318443,1
16.00,0.230315075,1
17.00,0.108672667,1
18.00,0.03454742,1
19.00,1.11E-06,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.051396542,1
8.00,0.270632648,1
9.00,0.491849594,1
10.00,0.66188179,1
11.00,0.78034317,1
12.00,0.821120682,1
13.00,0.703861618,1
14.00,0.728696365,1
15.00,0.513898239,1
16.00,0.05418395,1
17.00,0.022477291,1
18.00,0.092185984,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.058621378,1
8.00,0.263873978,1
9.00,0.474728928,1
10.00,0.657210922,1
11.00,0.77472908,1
12.00,0.792070389,1
13.00,0.785097275,1
14.00,0.766426697,1
15.00,0.462819595,1
16.00,0.389112549,1
17.00,0.210346642,1
18.00,0.072741222,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.01999034,1
8.00,0.117824516,1
9.00,0.461400871,1
10.00,0.362524834,1
11.00,0.532724037,1
12.00,0.765092545,1
13.00,0.274458008,1
14.00,0.597752151,1
15.00,0.567666779,1
16.00,0.516683464,1
17.00,0.245566025,1
18.00,0.089303675,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.06190567,1
8.00,0.273858223,1
9.00,0.502089348,1
10.00,0.613374367,1
11.00,0.785647812,1
12.00,0.846089859,1
13.00,0.85153801,1
14.00,0.804230499,1
15.00,0.691241837,1
16.00,0.539872322,1
17.00,0.331792183,1
18.00,0.113901653,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.057271371,1
8.00,0.283922596,1
9.00,0.50793129,1
10.00,0.676102524,1
11.00,0.788692856,1
12.00,0.833660507,1
13.00,0.843316193,1
14.00,0.795065842,1
15.00,0.689369125,1
16.00,0.531294823,1
17.00,0.326422195,1
18.00,0.10789463,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.06118228,1
8.00,0.286405106,1
9.00,0.506389771,1
10.00,0.672085419,1
11.00,0.789798203,1
12.00,0.846731949,1
13.00,0.838427277,1
14.00,0.789631271,1
15.00,0.686911774,1
16.00,0.507292023,1
17.00,0.300635147,1
18.00,0.105103922,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.02415839,1
8.00,0.265490913,1
9.00,0.325908813,1
10.00,0.661356964,1
11.00,0.786073227,1
12.00,0.839464493,1
13.00,0.268583393,1
14.00,0.743428955,1
15.00,0.150963011,1
16.00,0.128304558,1
17.00,0.184467716,1
18.00,0.016023459,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.043476262,1
8.00,0.234059258,1
9.00,0.4625243,1
10.00,0.389892159,1
11.00,0.349606247,1
12.00,0.312797184,1
13.00,0.437187042,1
14.00,0.388755379,1
15.00,0.094761992,1
16.00,0.052109799,1
17.00,0.021285551,1
18.00,0.050354481,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.054350982,1
8.00,0.280690727,1
9.00,0.506896896,1
10.00,0.680820389,1
11.00,0.789907303,1
12.00,0.855613098,1
13.00,0.860988617,1
14.00,0.803723831,1
15.00,0.689573746,1
16.00,0.524859581,1
17.00,0.313974247,1
18.00,0.095976582,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00588059,1
8.00,0.01616393,1
9.00,0.046527152,1
10.00,0.147232418,1
11.00,0.118963594,1
12.00,0.168682156,1
13.00,0.117736263,1
14.00,0.166760292,1
15.00,0.170636559,1
16.00,0.106910572,1
17.00,0.052831488,1
18.00,0.01797672,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,0
8.00,0.289154263,1
9.00,0.511565208,1
10.00,0.629849243,1
11.00,0.254763775,1
12.00,0.541964684,1
13.00,0.828353882,1
14.00,0.203075581,1
15.00,0.256216698,1
16.00,0.414789429,1
17.00,0.308311863,1
18.00,0.091702204,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.04989337,1
8.00,0.284376793,1
9.00,0.518404846,1
10.00,0.695460968,1
11.00,0.813799667,1
12.00,0.872515259,1
13.00,0.873688889,1
14.00,0.809498215,1
15.00,0.690425186,1
16.00,0.524461975,1
17.00,0.306701927,1
18.00,0.083206453,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,0
8.00,0.276515446,1
9.00,0.509083519,1
10.00,0.672864914,1
11.00,0.783882599,1
12.00,0.846711655,1
13.00,0.847805099,1
14.00,0.78942337,1
15.00,0.675672913,1
16.00,0.503998871,1
17.00,0.283390903,1
18.00,0.06935926,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.038129179,1
8.00,0.276004181,1
9.00,0.501917419,1
10.00,0.66469902,1
11.00,0.783074112,1
12.00,0.825951996,1
13.00,0.832136459,1
14.00,0.776442413,1
15.00,0.665671158,1
16.00,0.501405373,1
17.00,0.268191032,1
18.00,0.042366481,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,0
8.00,0.265754623,1
9.00,0.495610695,1
10.00,0.660653381,1
11.00,0.777527161,1
12.00,0.818822632,1
13.00,0.82882019,1
14.00,0.775774994,1
15.00,0.664527969,1
16.00,0.490925827,1
17.00,0.283398952,1
18.00,0.057647662,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.03205349,1
8.00,0.265065269,1
9.00,0.493940735,1
10.00,0.663149185,1
11.00,0.768079453,1
12.00,0.797132034,1
13.00,0.630600586,1
14.00,0.597608414,1
15.00,0.444183693,1
16.00,0.484031944,1
17.00,0.275324821,1
18.00,0.052497611,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.01070776,1
8.00,0.135035009,1
9.00,0.227366867,1
10.00,0.604984894,1
11.00,0.765671539,1
12.00,0.830713196,1
13.00,0.805672989,1
14.00,0.772844925,1
15.00,0.650128555,1
16.00,0.446087914,1
17.00,0.275529499,1
18.00,0.049622169,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.01318058,1
8.00,0.111979694,1
9.00,0.107682829,1
10.00,0.435865936,1
11.00,0.617419548,1
12.00,0.373074226,1
13.00,0.784413681,1
14.00,0.692327957,1
15.00,0.666658325,1
16.00,0.329050217,1
17.00,0.05110837,1
18.00,0.03407012,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00696995,1
8.00,0.170115738,1
9.00,0.166268139,1
10.00,0.18241539,1
11.00,0.402490501,1
12.00,0.225572529,1
13.00,0.153195486,1
14.00,0.15822319,1
15.00,0.130468245,1
16.00,0.102965317,1
17.00,0.02209573,1
18.00,0.01638118,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.0115913,1
8.00,0.112565098,1
9.00,0.238782997,1
10.00,0.291427479,1
11.00,0.471461945,1
12.00,0.336844826,1
13.00,0.415650024,1
14.00,0.515588837,1
15.00,0.151719828,1
16.00,0.222111969,1
17.00,0.170542564,1
18.00,0.02188412,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.02249413,1
8.00,0.263603287,1
9.00,0.496698189,1
10.00,0.670033951,1
11.00,0.770738144,1
12.00,0.839873428,1
13.00,0.825008698,1
14.00,0.721596603,1
15.00,0.657228394,1
16.00,0.488188248,1
17.00,0.267134361,1
18.00,0.033277299,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00924362,1
8.00,0.242251587,1
9.00,0.423469276,1
10.00,0.578233871,1
11.00,0.593340874,1
12.00,0.734087219,1
13.00,0.729289627,1
14.00,0.517930946,1
15.00,0.427508125,1
16.00,0.439438019,1
17.00,0.212447472,1
18.00,0.00944907,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00699063,1
8.00,0.063473501,1
9.00,0.172539082,1
10.00,0.165019855,1
11.00,0.140807762,1
12.00,0.167987881,1
13.00,0.184039669,1
14.00,0.212865753,1
15.00,0.13300889,1
16.00,0.089779482,1
17.00,0.049366522,1
18.00,0.00313645,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00926286,1
8.00,0.02503834,1
9.00,0.164957047,1
10.00,0.310507088,1
11.00,0.241173878,1
12.00,0.267433777,1
13.00,0.301161289,1
14.00,0.378503685,1
15.00,0.155838795,1
16.00,0.155738487,1
17.00,0.121569118,1
18.00,0.01244678,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00709819,1
8.00,0.204761944,1
9.00,0.226030884,1
10.00,0.353625107,1
11.00,0.620021858,1
12.00,0.503319778,1
13.00,0.12353611,1
14.00,0.346450157,1
15.00,0.243267212,1
16.00,0.352453461,1
17.00,0.071743011,1
18.00,0.00914362,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00255817,1
8.00,0.059942532,1
9.00,0.200972061,1
10.00,0.395397949,1
11.00,0.537559395,1
12.00,0.630236511,1
13.00,0.218865261,1
14.00,0.343017502,1
15.00,0.275806561,1
16.00,0.325462036,1
17.00,0.117395573,1
18.00,0.01371737,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00756347,1
8.00,0.071804018,1
9.00,0.11651639,1
10.00,0.148505592,1
11.00,0.190458889,1
12.00,0.193568668,1
13.00,0.136605072,1
14.00,0.106501331,1
15.00,0.119451704,1
16.00,0.055725861,1
17.00,0.018195421,1
18.00,0.00224277,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00511225,1
8.00,0.0667556,1
9.00,0.113819704,1
10.00,0.130196533,1
11.00,0.114661283,1
12.00,0.158856859,1
13.00,0.155067482,1
14.00,0.179742546,1
15.00,0.103037624,1
16.00,0.101027489,1
17.00,0.06902689,1
18.00,0.00369359,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,1
8.00,0.0248785,1
9.00,0.05351922,1
10.00,0.097334824,1
11.00,0.113684721,1
12.00,0.148903446,1
13.00,0.117445784,1
14.00,0.169292507,1
15.00,0.129272346,1
16.00,0.082052536,1
17.00,0.01570401,1
18.00,0.00040196,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00215053,1
8.00,0.033746619,1
9.00,0.042018428,1
10.00,0.107988005,1
11.00,0.120270338,1
12.00,0.132888298,1
13.00,0.116461811,1
14.00,0.102187815,1
15.00,0.073800292,1
16.00,0.049791961,1
17.00,0.01925032,1
18.00,0.00067895,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,1
8.00,0.01046616,1
9.00,0.042689209,1
10.00,0.08102684,1
11.00,0.201025105,1
12.00,0.143941612,1
13.00,0.115237741,1
14.00,0.100565929,1
15.00,0.154137392,1
16.00,0.121736364,1
17.00,0.034449611,1
18.00,0.00323675,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,0
8.00,0.01768295,1
9.00,0.098947344,1
10.00,0.106455021,1
11.00,0.200671482,1
12.00,0.167758484,1
13.00,0.140829983,1
14.00,0.121467113,1
15.00,0.165744095,1
16.00,0.111496191,1
17.00,0.064621439,1
18.00,0.00084322,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,0
8.00,0.268785973,1
9.00,0.51245491,1
10.00,0.608467064,1
11.00,0.769623947,1
12.00,0.822878265,1
13.00,0.867954941,1
14.00,0.79927742,1
15.00,0.671057968,1
16.00,0.481455193,1
17.00,0.234345036,1
18.00,0.00517365,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,0
8.00,0.261626568,1
9.00,0.51206356,1
10.00,0.685623322,1
11.00,0.795698547,1
12.00,0.850330582,1
13.00,0.842230682,1
14.00,0.773871231,1
15.00,0.648329773,1
16.00,0.4461763,1
17.00,0.071750112,1
18.00,0.00213034,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,0
8.00,0.167032681,1
9.00,0.125035505,1
10.00,0.108330755,1
11.00,0.479507675,1
12.00,0.464916687,1
13.00,0.482894745,1
14.00,0.536988258,1
15.00,0.618238525,1
16.00,0.453960228,1
17.00,0.216836891,1
18.00,0.00171248,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,0
8.00,0.244030228,1
9.00,0.499422226,1
10.00,0.673282166,1
11.00,0.782198792,1
12.00,0.798019638,1
13.00,0.500543938,1
14.00,0.668928757,1
15.00,0.223877907,1
16.00,0.41975544,1
17.00,0.164602928,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00891067,0
8.00,0.200466499,1
9.00,0.493520927,1
10.00,0.674352264,1
11.00,0.778131866,1
12.00,0.811922302,1
13.00,0.147934952,1
14.00,0.433589897,1
15.00,0.460593338,1
16.00,0.308436871,1
17.00,0.174963799,1
18.00,0.00057694,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00717549,1
8.00,0.199922638,1
9.00,0.338197327,1
10.00,0.662661667,1
11.00,0.780497513,1
12.00,0.864793472,1
13.00,0.860324478,1
14.00,0.783130569,1
15.00,0.648675003,1
16.00,0.458250618,1
17.00,0.212607155,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.01024096,1
8.00,0.237252731,1
9.00,0.506070862,1
10.00,0.681527481,1
11.00,0.795726471,1
12.00,0.856897278,1
13.00,0.844292908,1
14.00,0.769581451,1
15.00,0.642235947,1
16.00,0.450085945,1
17.00,0.201430645,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.01001598,1
8.00,0.249768353,1
9.00,0.499225273,1
10.00,0.673537216,1
11.00,0.787022629,1
12.00,0.847487869,1
13.00,0.834141159,1
14.00,0.762087402,1
15.00,0.629385033,1
16.00,0.440789642,1
17.00,0.197035351,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,2.7E-05,1
8.00,0.00735348,1
9.00,0.031883011,1
10.00,0.175715714,1
11.00,0.68101265,1
12.00,0.834262314,1
13.00,0.825866852,1
14.00,0.657463684,1
15.00,0.440104256,1
16.00,0.271422825,1
17.00,0.169628181,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00728197,1
8.00,0.235477829,1
9.00,0.489850349,1
10.00,0.648746567,1
11.00,0.135190668,1
12.00,0.320745125,1
13.00,0.609386597,1
14.00,0.476204147,1
15.00,0.597065277,1
16.00,0.395876389,1
17.00,0.174849968,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00547606,1
8.00,0.223817081,1
9.00,0.491637001,1
10.00,0.674377594,1
11.00,0.78153595,1
12.00,0.845005035,1
13.00,0.823088226,1
14.00,0.760681381,1
15.00,0.629802475,1
16.00,0.432040482,1
17.00,0.186478996,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00266853,1
8.00,0.239291115,1
9.00,0.492951813,1
10.00,0.672910004,1
11.00,0.77551178,1
12.00,0.844156494,1
13.00,0.81173172,1
14.00,0.742595139,1
15.00,0.621499901,1
16.00,0.426182632,1
17.00,0.177278976,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00174377,1
8.00,0.214536076,1
9.00,0.492109528,1
10.00,0.637735634,1
11.00,0.094129524,1
12.00,0.106015663,1
13.00,0.475845718,1
14.00,0.146805782,1
15.00,0.107960854,1
16.00,0.256289635,1
17.00,0.00561265,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00173384,1
8.00,0.237780514,1
9.00,0.499480171,1
10.00,0.688269043,1
11.00,0.79143959,1
12.00,0.750478897,1
13.00,0.178038464,1
14.00,0.698247223,1
15.00,0.490839233,1
16.00,0.203398266,1
17.00,0.156936541,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00121373,1
8.00,0.237468758,1
9.00,0.498893356,1
10.00,0.678149109,1
11.00,0.793174362,1
12.00,0.852787476,1
13.00,0.841198654,1
14.00,0.765083389,1
15.00,0.62513092,1
16.00,0.422604141,1
17.00,0.172349644,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00040395,1
8.00,0.160788364,1
9.00,0.426091995,1
10.00,0.660782242,1
11.00,0.761324997,1
12.00,0.826199341,1
13.00,0.79769455,1
14.00,0.669799957,1
15.00,0.587459335,1
16.00,0.404896317,1
17.00,0.162800331,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00037544,1
8.00,0.191472569,1
9.00,0.459535484,1
10.00,0.659473267,1
11.00,0.769615326,1
12.00,0.818929062,1
13.00,0.802464066,1
14.00,0.726520233,1
15.00,0.591567307,1
16.00,0.401909714,1
17.00,0.154389448,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00025894,1
8.00,0.190117321,1
9.00,0.463059311,1
10.00,0.638345413,1
11.00,0.695766983,1
12.00,0.786815872,1
13.00,0.789515305,1
14.00,0.666384888,1
15.00,0.536807289,1
16.00,0.383388901,1
17.00,0.12032917,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.00020319,1
8.00,0.202957458,1
9.00,0.465337372,1
10.00,0.646639709,1
11.00,0.762807693,1
12.00,0.823805542,1
13.00,0.802359314,1
14.00,0.725197372,1
15.00,0.593777008,1
16.00,0.396490097,1
17.00,0.144640799,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,0
8.00,0.0374123,1
9.00,0.099684219,1
10.00,0.112192907,1
11.00,0.199215508,1
12.00,0.179071636,1
13.00,0.303555775,1
14.00,0.425133171,1
15.00,0.283050842,1
16.00,0.232213745,1
17.00,0.118316355,1
18.00,0,1
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,0
8.00,0.028166449,1
9.00,0.045613251,1
10.00,0.077884469,1
11.00,0.081771221,1
12.00,0.523920822,1
13.00,0.685787964,1
14.00,0.277682114,1
15.00,0.357920151,1
16.00,0.2508951,1
17.00,0.036438451,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,0
8.00,0.02268986,1
9.00,0.328510361,1
10.00,0.261491032,1
11.00,0.506068344,1
12.00,0.576648712,1
13.00,0.653820648,1
14.00,0.561248474,1
15.00,0.495134392,1
16.00,0.370274658,1
17.00,0.128660288,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,0
8.00,0.081691923,1
9.00,0.096731129,1
10.00,0.133793764,1
11.00,0.128511553,1
12.00,0.263421726,1
13.00,0.142201233,1
14.00,0.145912457,1
15.00,0.099140749,1
16.00,0.100464458,1
17.00,0.01607174,1
18.00,0,0
19.00,0,0
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0,0
8.00,0.00747384,1
9.00,0.04780757,1
10.00,0.049231229,1
11.00,0.096884918,1
12.00,0.094509974,1
13.00,0.091382847,1
14.00,0.115775633,1
